"";"study";"condition_arm1";"condition_arm2";"multi_arm1";"multi_arm2";"outcome_type";"instrument";"rating";"construct";"time_weeks";"time";"mean_arm1";"sd_arm1";"n_arm1";"mean_arm2";"sd_arm2";"n_arm2";"mean_change_arm1";"mean_change_arm2";"sd_change_arm1";"sd_change_arm2";"n_change_arm1";"n_change_arm2";"dich_paper";"event_arm1";"event_arm2";"totaln_arm1";"totaln_arm2";"precalc_g";"precalc_g_se";"precalc_log_rr";"precalc_log_rr_se";"other_stat";"baseline_m_arm1";"baseline_sd_arm1";"baseline_n_arm1";"baseline_m_arm2";"baseline_sd_arm2";"baseline_n_arm2";"rand_arm1";"rand_arm2";"attr_arm1";"attr_arm2";"rand_ratio";"year";"sg";"ac";"ba";"itt";"rob";"full_ref";"format";"clinical_interview_diagnosis";"clinical_diagnosis_interview";"cbt";"guided";".id";".g";".g_se";".log_rr";".log_rr_se";".event_arm1";".event_arm2";".totaln_arm1";".totaln_arm2"
"138";"Jacobi, 2018";"fbt";"wl";NA;NA;"msd";"ede ec";"interview";"eating concerns";6;"post";0,49;0,58;16;0,8;1,29;26;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"1";"?";"0";1;"high";"Jacobi, C., Hütter, K., Völker, U., Möbius, K., Richter, R., Trockel, M., ... & Taylor, C. B. (2018). Efficacy of a parent-based, indicated prevention for anorexia nervosa: randomized controlled trial. Journal of Medical Internet Research, 20(12), e296.";"web";"no";NA;"no";"yes";"Jacobi_2018_msd_edeec_post_6_interview_fbt_wl_NA_NA";0,281643882067109;0,319284407062791;NA;NA;NA;NA;NA;NA
"139";"Jacobi, 2018";"fbt";"wl";NA;NA;"msd";"ede";"interview";"ed psychopathology";6;"post";1,09;1,02;16;1,38;1,54;26;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"1";"?";"0";1;"high";"Jacobi, C., Hütter, K., Völker, U., Möbius, K., Richter, R., Trockel, M., ... & Taylor, C. B. (2018). Efficacy of a parent-based, indicated prevention for anorexia nervosa: randomized controlled trial. Journal of Medical Internet Research, 20(12), e296.";"web";"no";NA;"no";"yes";"Jacobi_2018_msd_ede_post_6_interview_fbt_wl_NA_NA";0,207934310057202;0,318584758234993;NA;NA;NA;NA;NA;NA
"140";"Jacobi, 2018";"fbt";"wl";NA;NA;"msd";"ede sc";"interview";"shape concern";6;"post";1,57;1,35;16;1,84;1,8;26;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"1";"?";"0";1;"high";"Jacobi, C., Hütter, K., Völker, U., Möbius, K., Richter, R., Trockel, M., ... & Taylor, C. B. (2018). Efficacy of a parent-based, indicated prevention for anorexia nervosa: randomized controlled trial. Journal of Medical Internet Research, 20(12), e296.";"web";"no";NA;"no";"yes";"Jacobi_2018_msd_edesc_post_6_interview_fbt_wl_NA_NA";0,160965139042789;0,318248276818357;NA;NA;NA;NA;NA;NA
"141";"Jacobi, 2018";"fbt";"wl";NA;NA;"msd";"wcs";"self-report";"weight concern";6;"post";34,69;18,36;16;35,9;27,07;26;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"1";"?";"0";1;"high";"Jacobi, C., Hütter, K., Völker, U., Möbius, K., Richter, R., Trockel, M., ... & Taylor, C. B. (2018). Efficacy of a parent-based, indicated prevention for anorexia nervosa: randomized controlled trial. Journal of Medical Internet Research, 20(12), e296.";"web";"no";NA;"no";"yes";"Jacobi_2018_msd_wcs_post_6_self-report_fbt_wl_NA_NA";0,0491086563775256;0,317791383707732;NA;NA;NA;NA;NA;NA
"142";"Jacobi, 2018";"fbt";"wl";NA;NA;"msd";"ede wc";"interview";"weight concern";6;"post";1,44;1,32;16;1,59;1,69;26;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"1";"?";"0";1;"high";"Jacobi, C., Hütter, K., Völker, U., Möbius, K., Richter, R., Trockel, M., ... & Taylor, C. B. (2018). Efficacy of a parent-based, indicated prevention for anorexia nervosa: randomized controlled trial. Journal of Medical Internet Research, 20(12), e296.";"web";"no";NA;"no";"yes";"Jacobi_2018_msd_edewc_post_6_interview_fbt_wl_NA_NA";0,0942455151192116;0,317917261557235;NA;NA;NA;NA;NA;NA
"143";"Jacobi, 2018";"fbt";"wl";NA;NA;"msd";"ede r";"interview";"restraint";68;"fu";0,62;0,9;11;0,53;0,95;15;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"1";"?";"0";1;"high";"Jacobi, C., Hütter, K., Völker, U., Möbius, K., Richter, R., Trockel, M., ... & Taylor, C. B. (2018). Efficacy of a parent-based, indicated prevention for anorexia nervosa: randomized controlled trial. Journal of Medical Internet Research, 20(12), e296.";"web";"no";NA;"no";"yes";"Jacobi_2018_msd_eder_fu_68_interview_fbt_wl_NA_NA";-0,0937692262761685;0,397185164290136;NA;NA;NA;NA;NA;NA
"144";"Jacobi, 2018";"fbt";"wl";NA;NA;"msd";"ede de";"interview";"driven exercise";68;"fu";10;14,14;5;17,5;3,54;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"1";"?";"0";1;"high";"Jacobi, C., Hütter, K., Völker, U., Möbius, K., Richter, R., Trockel, M., ... & Taylor, C. B. (2018). Efficacy of a parent-based, indicated prevention for anorexia nervosa: randomized controlled trial. Journal of Medical Internet Research, 20(12), e296.";"web";"no";NA;"no";"yes";"Jacobi_2018_msd_edede_fu_68_interview_fbt_wl_NA_NA";0,495515328735482;0,851311733097784;NA;NA;NA;NA;NA;NA
"145";"Jacobi, 2018";"fbt";"wl";NA;NA;"msd";"ede ec";"interview";"eating concerns";68;"fu";0,62;1,55;11;0,29;0,42;15;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"1";"?";"0";1;"high";"Jacobi, C., Hütter, K., Völker, U., Möbius, K., Richter, R., Trockel, M., ... & Taylor, C. B. (2018). Efficacy of a parent-based, indicated prevention for anorexia nervosa: randomized controlled trial. Journal of Medical Internet Research, 20(12), e296.";"web";"no";NA;"no";"yes";"Jacobi_2018_msd_edeec_fu_68_interview_fbt_wl_NA_NA";-0,304162100846937;0,399340463730947;NA;NA;NA;NA;NA;NA
"146";"Jacobi, 2018";"fbt";"wl";NA;NA;"msd";"ede";"interview";"ed psychopathology";68;"fu";0,99;0,96;11;0,73;0,91;15;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"1";"?";"0";1;"high";"Jacobi, C., Hütter, K., Völker, U., Möbius, K., Richter, R., Trockel, M., ... & Taylor, C. B. (2018). Efficacy of a parent-based, indicated prevention for anorexia nervosa: randomized controlled trial. Journal of Medical Internet Research, 20(12), e296.";"web";"no";NA;"no";"yes";"Jacobi_2018_msd_ede_fu_68_interview_fbt_wl_NA_NA";-0,270404186803351;0,398842174296244;NA;NA;NA;NA;NA;NA
"147";"Jacobi, 2018";"fbt";"wl";NA;NA;"msd";"ede sc";"interview";"shape concern";68;"fu";1,39;1;11;1,11;1,41;15;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"1";"?";"0";1;"high";"Jacobi, C., Hütter, K., Völker, U., Möbius, K., Richter, R., Trockel, M., ... & Taylor, C. B. (2018). Efficacy of a parent-based, indicated prevention for anorexia nervosa: randomized controlled trial. Journal of Medical Internet Research, 20(12), e296.";"web";"no";NA;"no";"yes";"Jacobi_2018_msd_edesc_fu_68_interview_fbt_wl_NA_NA";-0,215968388753021;0,398160994375959;NA;NA;NA;NA;NA;NA
"148";"Jacobi, 2018";"fbt";"wl";NA;NA;"msd";"wcs";"self-report";"weight concern";68;"fu";26,21;19,75;11;20,33;20,89;15;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"1";"?";"0";1;"high";"Jacobi, C., Hütter, K., Völker, U., Möbius, K., Richter, R., Trockel, M., ... & Taylor, C. B. (2018). Efficacy of a parent-based, indicated prevention for anorexia nervosa: randomized controlled trial. Journal of Medical Internet Research, 20(12), e296.";"web";"no";NA;"no";"yes";"Jacobi_2018_msd_wcs_fu_68_self-report_fbt_wl_NA_NA";-0,278822391946399;0,398961009057538;NA;NA;NA;NA;NA;NA
"149";"Jacobi, 2018";"fbt";"wl";NA;NA;"msd";"ede wc";"interview";"weight concern";68;"fu";1,33;1,24;11;0,97;1,33;15;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"1";"?";"0";1;"high";"Jacobi, C., Hütter, K., Völker, U., Möbius, K., Richter, R., Trockel, M., ... & Taylor, C. B. (2018). Efficacy of a parent-based, indicated prevention for anorexia nervosa: randomized controlled trial. Journal of Medical Internet Research, 20(12), e296.";"web";"no";NA;"no";"yes";"Jacobi_2018_msd_edewc_fu_68_interview_fbt_wl_NA_NA";-0,269575496513046;0,398830671244474;NA;NA;NA;NA;NA;NA
"150";"Jones, 2008";"cbt";"wl";NA;NA;"msd";"ebi";"interview";"obe frequency";16;"post";11,29;9,76;52;13,22;10,79;53;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"?";"?";"0";1;"high";"Jones, M., Luce, K. H., Osborne, M. I., Taylor, K., Cunning, D., Doyle, A. C., ... & Taylor, C. B. (2008). Randomized, controlled trial of an internet-facilitated intervention for reducing binge eating and overweight in adolescents. Pediatrics, 121(3), 453-462.";"web";"no";NA;"yes";"yes";"Jones_2008_msd_ebi_post_16_interview_cbt_wl_NA_NA";-0,186139390305069;0,195617276513649;NA;NA;NA;NA;NA;NA
"151";"Jones, 2008";"cbt";"wl";NA;NA;"msd";"ede";"interview";"weight/shape concern";16;"post";7,44;17,89;52;6,16;16,1;53;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"?";"?";"0";1;"high";"Jones, M., Luce, K. H., Osborne, M. I., Taylor, K., Cunning, D., Doyle, A. C., ... & Taylor, C. B. (2008). Randomized, controlled trial of an internet-facilitated intervention for reducing binge eating and overweight in adolescents. Pediatrics, 121(3), 453-462.";"web";"no";NA;"yes";"yes";"Jones_2008_msd_ede_post_16_interview_cbt_wl_NA_NA";0,0747011520204562;0,195257928512852;NA;NA;NA;NA;NA;NA
"152";"Jones, 2008";"cbt";"wl";NA;NA;"msd";"cesd";"self-report";"depression";16;"post";11,29;9,76;52;13,22;10,79;53;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"?";"?";"0";1;"high";"Jones, M., Luce, K. H., Osborne, M. I., Taylor, K., Cunning, D., Doyle, A. C., ... & Taylor, C. B. (2008). Randomized, controlled trial of an internet-facilitated intervention for reducing binge eating and overweight in adolescents. Pediatrics, 121(3), 453-462.";"web";"no";NA;"yes";"yes";"Jones_2008_msd_cesd_post_16_self-report_cbt_wl_NA_NA";0,186139390305069;0,195617276513649;NA;NA;NA;NA;NA;NA
"153";"Jones, 2008";"cbt";"wl";NA;NA;"msd";"ebi";"interview";"obe frequency";36;"fu";9;19,45;52;3,2;8,92;53;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"?";"?";"0";1;"high";"Jones, M., Luce, K. H., Osborne, M. I., Taylor, K., Cunning, D., Doyle, A. C., ... & Taylor, C. B. (2008). Randomized, controlled trial of an internet-facilitated intervention for reducing binge eating and overweight in adolescents. Pediatrics, 121(3), 453-462.";"web";"no";NA;"yes";"yes";"Jones_2008_msd_ebi_fu_36_interview_cbt_wl_NA_NA";-0,381742615238203;0,196984457241738;NA;NA;NA;NA;NA;NA
