;study;condition_arm1;condition_arm2;multi_arm1;multi_arm2;outcome_type;instrument;rating;construct;time_weeks;time;mean_arm1;sd_arm1;n_arm1;mean_arm2;sd_arm2;n_arm2;mean_change_arm1;mean_change_arm2;sd_change_arm1;sd_change_arm2;n_change_arm1;n_change_arm2;dich_paper;event_arm1;event_arm2;totaln_arm1;totaln_arm2;precalc_g;precalc_g_se;precalc_log_rr;precalc_log_rr_se;other_stat;baseline_m_arm1;baseline_sd_arm1;baseline_n_arm1;baseline_m_arm2;baseline_sd_arm2;baseline_n_arm2;rand_arm1;rand_arm2;attr_arm1;attr_arm2;rand_ratio;year;sg;ac;ba;itt;rob;full_ref;format;clinical_interview_diagnosis;clinical_diagnosis_interview;cbt;guided;.id;.g;.g_se;.log_rr;.log_rr_se;.event_arm1;.event_arm2;.totaln_arm1;.totaln_arm2
243;Pruessner, 2024;cbt;wl;;;msd;who wbi;self-report;wellbeing;12,0;post;44,2;23,26;60,0;36,9;19,53;67,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;sr;1;low;Pruessner, L., Timm, C., Barnow, S., Rubel, J. A., Lalk, C., & Hartmann, S. (2024). Effectiveness of a web-based cognitive behavioral self-help intervention for binge eating disorder: a randomized clinical trial. JAMA Network Open, 7(5), e2411127.;web;yes;bed;yes;yes;Pruessner_2024_msd_whowbi_post_12_self-report_cbt_wl_NA_NA;0,339517536583482;0,179028974311864;;;;;;
244;Rohrbach, 2022;psychoed + symp mon;wl;self-guided;wl;msd;gad2;self-report;anxiety;8,0;post;3,5;1,67;79,0;3,98;1,84;38,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;sr;1;low;Rohrbach, P. J., Dingemans, A. E., Spinhoven, P., Van Ginkel, J. R., Fokkema, M., Wilderjans, T. F., ... & Van Furth, E. F. (2022). Effectiveness of an online self‐help program, expert‐patient support, and their combination for eating disorders: Results from a randomized controlled trial. International Journal of Eating Disorders, 55(10), 1361-1373.;web;no;;no;no;Rohrbach_2022_msd_gad2_post_8_self-report_psychoed+sympmon_wl_self-guided_wl;0,276198312753922;0,19825319022644;;;;;;
245;Rohrbach, 2022;psychoed + symp mon;wl;self-guided;wl;msd;phq2;self-report;depression;8,0;post;3,08;1,84;79,0;3,69;1,79;38,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;sr;1;low;Rohrbach, P. J., Dingemans, A. E., Spinhoven, P., Van Ginkel, J. R., Fokkema, M., Wilderjans, T. F., ... & Van Furth, E. F. (2022). Effectiveness of an online self‐help program, expert‐patient support, and their combination for eating disorders: Results from a randomized controlled trial. International Journal of Eating Disorders, 55(10), 1361-1373.;web;no;;no;no;Rohrbach_2022_msd_phq2_post_8_self-report_psychoed+sympmon_wl_self-guided_wl;0,33223260747636;0,198625142848889;;;;;;
246;Rohrbach, 2022;psychoed + symp mon;wl;self-guided;wl;msd;edeq;self-report;ed psychopathology;8,0;post;4,55;1,37;76,0;5,36;1,02;35,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;sr;1;low;Rohrbach, P. J., Dingemans, A. E., Spinhoven, P., Van Ginkel, J. R., Fokkema, M., Wilderjans, T. F., ... & Van Furth, E. F. (2022). Effectiveness of an online self‐help program, expert‐patient support, and their combination for eating disorders: Results from a randomized controlled trial. International Journal of Eating Disorders, 55(10), 1361-1373.;web;no;;no;no;Rohrbach_2022_msd_edeq_post_8_self-report_psychoed+sympmon_wl_self-guided_wl;0,632794077201934;0,208705997510898;;;;;;
247;Rohrbach, 2022;psychoed + symp mon;wl;self-guided;wl;msd;phq4;self-report;psychiatric distress;8,0;post;6,59;3,19;79,0;7,68;3,32;38,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;sr;1;low;Rohrbach, P. J., Dingemans, A. E., Spinhoven, P., Van Ginkel, J. R., Fokkema, M., Wilderjans, T. F., ... & Van Furth, E. F. (2022). Effectiveness of an online self‐help program, expert‐patient support, and their combination for eating disorders: Results from a randomized controlled trial. International Journal of Eating Disorders, 55(10), 1361-1373.;web;no;;no;no;Rohrbach_2022_msd_phq4_post_8_self-report_psychoed+sympmon_wl_self-guided_wl;0,33500710110549;0,198645319968473;;;;;;
248;Rohrbach, 2022;psychoed + symp mon;wl;guided;wl;msd;gad2;self-report;anxiety;8,0;post;3,26;1,73;68,0;3,98;1,84;38,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;sr;1;low;Rohrbach, P. J., Dingemans, A. E., Spinhoven, P., Van Ginkel, J. R., Fokkema, M., Wilderjans, T. F., ... & Van Furth, E. F. (2022). Effectiveness of an online self‐help program, expert‐patient support, and their combination for eating disorders: Results from a randomized controlled trial. International Journal of Eating Disorders, 55(10), 1361-1373.;web;no;;no;yes;Rohrbach_2022_msd_gad2_post_8_self-report_psychoed+sympmon_wl_guided_wl;0,403857740146268;0,20445601325696;;;;;;
249;Rohrbach, 2022;psychoed + symp mon;wl;guided;wl;msd;phq2;self-report;depression;8,0;post;2,97;1,89;68,0;3,69;1,79;38,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;sr;1;low;Rohrbach, P. J., Dingemans, A. E., Spinhoven, P., Van Ginkel, J. R., Fokkema, M., Wilderjans, T. F., ... & Van Furth, E. F. (2022). Effectiveness of an online self‐help program, expert‐patient support, and their combination for eating disorders: Results from a randomized controlled trial. International Journal of Eating Disorders, 55(10), 1361-1373.;web;no;;no;yes;Rohrbach_2022_msd_phq2_post_8_self-report_psychoed+sympmon_wl_guided_wl;0,38532582315493;0,204284768885249;;;;;;
250;Rohrbach, 2022;psychoed + symp mon;wl;guided;wl;msd;edeq;self-report;ed psychopathology;8,0;post;4,49;1,27;68,0;5,36;1,02;34,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;sr;1;low;Rohrbach, P. J., Dingemans, A. E., Spinhoven, P., Van Ginkel, J. R., Fokkema, M., Wilderjans, T. F., ... & Van Furth, E. F. (2022). Effectiveness of an online self‐help program, expert‐patient support, and their combination for eating disorders: Results from a randomized controlled trial. International Journal of Eating Disorders, 55(10), 1361-1373.;web;no;;no;yes;Rohrbach_2022_msd_edeq_post_8_self-report_psychoed+sympmon_wl_guided_wl;0,723586341574092;0,216155583839423;;;;;;
251;Rohrbach, 2022;psychoed + symp mon;wl;guided;wl;msd;phq4;self-report;psychiatric distress;8,0;post;6,23;3,34;68,0;7,68;3,32;38,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;sr;1;low;Rohrbach, P. J., Dingemans, A. E., Spinhoven, P., Van Ginkel, J. R., Fokkema, M., Wilderjans, T. F., ... & Van Furth, E. F. (2022). Effectiveness of an online self‐help program, expert‐patient support, and their combination for eating disorders: Results from a randomized controlled trial. International Journal of Eating Disorders, 55(10), 1361-1373.;web;no;;no;yes;Rohrbach_2022_msd_phq4_post_8_self-report_psychoed+sympmon_wl_guided_wl;0,431911781545421;0,204730250741752;;;;;;
252;Ruwaard, 2013;cbt;other ctrl;cbt;other ctrl;abstinence;zero OBEs;self-report;binge abstinence;20,0;post;;;;;;;;;;;;;;13,0;5,0;35,0;35,0;;;;;;;;;;;;;;;;;;1;?;sr;1;high;Ruwaard, J., Lange, A., Broeksteeg, J., Renteria‐Agirre, A., Schrieken, B., Dolan, C. V., & Emmelkamp, P. (2013). Online cognitive–behavioural treatment of bulimic symptoms: A randomized controlled trial. Clinical Psychology & Psychotherapy, 20(4), 308-318.;web;no;;yes;yes;Ruwaard_2013_abstinence_zeroOBEs_post_20_self-report_cbt_otherctrl_cbt_otherctrl;0,690073737563733;0,328820870994442;0,955511445027436;0,468807230938495;13,0;5,0;35,0;35,0
253;Ruwaard, 2013;cbt;other ctrl;cbt;other ctrl;msd;bat;self-report;body dissatisfaction;20,0;post;49,3;19,6;35,0;48,8;18,8;35,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;?;sr;1;high;Ruwaard, J., Lange, A., Broeksteeg, J., Renteria‐Agirre, A., Schrieken, B., Dolan, C. V., & Emmelkamp, P. (2013). Online cognitive–behavioural treatment of bulimic symptoms: A randomized controlled trial. Clinical Psychology & Psychotherapy, 20(4), 308-318.;web;no;;yes;yes;Ruwaard_2013_msd_bat_post_20_self-report_cbt_otherctrl_cbt_otherctrl;-0,0257477955107563;0,239055849335114;;;;;;
254;Ruwaard, 2013;cbt;other ctrl;cbt;other ctrl;msd;edeq;self-report;ed psychopathology;20,0;post;2,7;1,5;35,0;3,2;1,2;35,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;?;sr;1;high;Ruwaard, J., Lange, A., Broeksteeg, J., Renteria‐Agirre, A., Schrieken, B., Dolan, C. V., & Emmelkamp, P. (2013). Online cognitive–behavioural treatment of bulimic symptoms: A randomized controlled trial. Clinical Psychology & Psychotherapy, 20(4), 308-318.;web;no;;yes;yes;Ruwaard_2013_msd_edeq_post_20_self-report_cbt_otherctrl_cbt_otherctrl;0,364030122854353;0,241061660088;;;;;;
255;Ruwaard, 2013;cbt;wl;cbt;wl;abstinence;zero OBEs;self-report;binge abstinence;20,0;post;;;;;;;;;;;;;;13,0;5,0;35,0;35,0;;;;;;;;;;;;;;;;;;1;?;sr;1;high;Ruwaard, J., Lange, A., Broeksteeg, J., Renteria‐Agirre, A., Schrieken, B., Dolan, C. V., & Emmelkamp, P. (2013). Online cognitive–behavioural treatment of bulimic symptoms: A randomized controlled trial. Clinical Psychology & Psychotherapy, 20(4), 308-318.;web;no;;yes;yes;Ruwaard_2013_abstinence_zeroOBEs_post_20_self-report_cbt_wl_cbt_wl;0,690073737563733;0,328820870994442;0,955511445027436;0,468807230938495;13,0;5,0;35,0;35,0
256;Ruwaard, 2013;cbt;wl;cbt;wl;msd;bat;self-report;body dissatisfaction;20,0;post;49,3;19,6;35,0;56,3;18,7;35,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;?;sr;1;high;Ruwaard, J., Lange, A., Broeksteeg, J., Renteria‐Agirre, A., Schrieken, B., Dolan, C. V., & Emmelkamp, P. (2013). Online cognitive–behavioural treatment of bulimic symptoms: A randomized controlled trial. Clinical Psychology & Psychotherapy, 20(4), 308-318.;web;no;;yes;yes;Ruwaard_2013_msd_bat_post_20_self-report_cbt_wl_cbt_wl;0,361388968708693;0,241032633786857;;;;;;
257;Ruwaard, 2013;cbt;wl;cbt;wl;msd;edeq;self-report;ed psychopathology;20,0;post;2,7;1,5;35,0;3,4;1,3;35,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;?;sr;1;high;Ruwaard, J., Lange, A., Broeksteeg, J., Renteria‐Agirre, A., Schrieken, B., Dolan, C. V., & Emmelkamp, P. (2013). Online cognitive–behavioural treatment of bulimic symptoms: A randomized controlled trial. Clinical Psychology & Psychotherapy, 20(4), 308-318.;web;no;;yes;yes;Ruwaard_2013_msd_edeq_post_20_self-report_cbt_wl_cbt_wl;0,493208360801913;0,242733407031356;;;;;;
258;Ruwaard, 2013;cbt;other ctrl;cbt;other ctrl;abstinence;zero OBEs;self-report;binge abstinence;52,0;fu;;;;;;;;;;;;;;14,0;12,0;35,0;35,0;;;;;;;;;;;;;;;;;;1;?;sr;1;high;Ruwaard, J., Lange, A., Broeksteeg, J., Renteria‐Agirre, A., Schrieken, B., Dolan, C. V., & Emmelkamp, P. (2013). Online cognitive–behavioural treatment of bulimic symptoms: A randomized controlled trial. Clinical Psychology & Psychotherapy, 20(4), 308-318.;web;no;;yes;yes;Ruwaard_2013_abstinence_zeroOBEs_fu_52_self-report_cbt_otherctrl_cbt_otherctrl;0,133647045018994;0,273371980070652;0,154150679827258;0,312440470520462;14,0;12,0;35,0;35,0
259;Ruwaard, 2013;cbt;other ctrl;cbt;other ctrl;msd;bat;self-report;body dissatisfaction;52,0;fu;49,6;22,4;35,0;43,0;18,5;35,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;?;sr;1;high;Ruwaard, J., Lange, A., Broeksteeg, J., Renteria‐Agirre, A., Schrieken, B., Dolan, C. V., & Emmelkamp, P. (2013). Online cognitive–behavioural treatment of bulimic symptoms: A randomized controlled trial. Clinical Psychology & Psychotherapy, 20(4), 308-318.;web;no;;yes;yes;Ruwaard_2013_msd_bat_fu_52_self-report_cbt_otherctrl_cbt_otherctrl;-0,317724452790333;0,24058294568775;;;;;;
260;Ruwaard, 2013;cbt;other ctrl;cbt;other ctrl;msd;edeq;self-report;ed psychopathology;52,0;fu;2,8;1,5;35,0;2,6;1,3;35,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;?;sr;1;high;Ruwaard, J., Lange, A., Broeksteeg, J., Renteria‐Agirre, A., Schrieken, B., Dolan, C. V., & Emmelkamp, P. (2013). Online cognitive–behavioural treatment of bulimic symptoms: A randomized controlled trial. Clinical Psychology & Psychotherapy, 20(4), 308-318.;web;no;;yes;yes;Ruwaard_2013_msd_edeq_fu_52_self-report_cbt_otherctrl_cbt_otherctrl;-0,140916674514832;0,23934888714009;;;;;;
261;Saekow, 2015;cbt;wl;;;msd;cesd;self-report;depression;10,0;post;16,4;3,6;31,0;16,2;4,7;34,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;?;sr;1;low;Saekow, J., Jones, M., Gibbs, E., Jacobi, C., Fitzsimmons-Craft, E. E., Wilfley, D., & Taylor, C. B. (2015). StudentBodies-eating disorders: A randomized controlled trial of a coached online intervention for subclinical eating disorders. Internet Interventions, 2(4), 419-428.;web;no;;yes;yes;Saekow_2015_msd_cesd_post_10_self-report_cbt_wl_NA_NA;-0,0469139504769117;0,248369022714029;;;;;;
262;Saekow, 2015;cbt;wl;;;msd;edeq r;self-report;restraint;10,0;post;1,8;0,9;31,0;2,7;1,0;34,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;?;sr;1;low;Saekow, J., Jones, M., Gibbs, E., Jacobi, C., Fitzsimmons-Craft, E. E., Wilfley, D., & Taylor, C. B. (2015). StudentBodies-eating disorders: A randomized controlled trial of a coached online intervention for subclinical eating disorders. Internet Interventions, 2(4), 419-428.;web;no;;yes;yes;Saekow_2015_msd_edeqr_post_10_self-report_cbt_wl_NA_NA;0,93242397653728;0,26176404106182;;;;;;
263;Saekow, 2015;cbt;wl;;;msd;edeq ec;self-report;eating concerns;10,0;post;1,2;0,7;31,0;1,4;1,0;34,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;?;sr;1;low;Saekow, J., Jones, M., Gibbs, E., Jacobi, C., Fitzsimmons-Craft, E. E., Wilfley, D., & Taylor, C. B. (2015). StudentBodies-eating disorders: A randomized controlled trial of a coached online intervention for subclinical eating disorders. Internet Interventions, 2(4), 419-428.;web;no;;yes;yes;Saekow_2015_msd_edeqec_post_10_self-report_cbt_wl_NA_NA;0,227100996680122;0,249150988937983;;;;;;
264;Saekow, 2015;cbt;wl;;;msd;edeq;self-report;ed psychopathology;10,0;post;1,9;0,7;31,0;2,6;0,9;34,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;?;sr;1;low;Saekow, J., Jones, M., Gibbs, E., Jacobi, C., Fitzsimmons-Craft, E. E., Wilfley, D., & Taylor, C. B. (2015). StudentBodies-eating disorders: A randomized controlled trial of a coached online intervention for subclinical eating disorders. Internet Interventions, 2(4), 419-428.;web;no;;yes;yes;Saekow_2015_msd_edeq_post_10_self-report_cbt_wl_NA_NA;0,852881722465816;0,259617915056405;;;;;;
265;Saekow, 2015;cbt;wl;;;msd;cia;self-report;impairment;10,0;post;10,7;4,9;31,0;12,7;7,0;34,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;?;sr;1;low;Saekow, J., Jones, M., Gibbs, E., Jacobi, C., Fitzsimmons-Craft, E. E., Wilfley, D., & Taylor, C. B. (2015). StudentBodies-eating disorders: A randomized controlled trial of a coached online intervention for subclinical eating disorders. Internet Interventions, 2(4), 419-428.;web;no;;yes;yes;Saekow_2015_msd_cia_post_10_self-report_cbt_wl_NA_NA;0,324429995257318;0,249998377078606;;;;;;
266;Saekow, 2015;cbt;wl;;;msd;edeq obe;self-report;obe frequency;10,0;post;1,9;2,1;31,0;2,4;5,2;34,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;?;sr;1;low;Saekow, J., Jones, M., Gibbs, E., Jacobi, C., Fitzsimmons-Craft, E. E., Wilfley, D., & Taylor, C. B. (2015). StudentBodies-eating disorders: A randomized controlled trial of a coached online intervention for subclinical eating disorders. Internet Interventions, 2(4), 419-428.;web;no;;yes;yes;Saekow_2015_msd_edeqobe_post_10_self-report_cbt_wl_NA_NA;0,122500207405265;0,24857206587352;;;;;;
267;Saekow, 2015;cbt;wl;;;msd;edeq sc;self-report;shape concern;10,0;post;2,2;0,9;31,0;2,9;1,1;34,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;?;sr;1;low;Saekow, J., Jones, M., Gibbs, E., Jacobi, C., Fitzsimmons-Craft, E. E., Wilfley, D., & Taylor, C. B. (2015). StudentBodies-eating disorders: A randomized controlled trial of a coached online intervention for subclinical eating disorders. Internet Interventions, 2(4), 419-428.;web;no;;yes;yes;Saekow_2015_msd_edeqsc_post_10_self-report_cbt_wl_NA_NA;0,684979088211281;0,255669473121228;;;;;;
268;Saekow, 2015;cbt;wl;;;msd;edeq wc;self-report;weight concern;10,0;post;2,4;0,8;31,0;3,3;1,2;34,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;?;sr;1;low;Saekow, J., Jones, M., Gibbs, E., Jacobi, C., Fitzsimmons-Craft, E. E., Wilfley, D., & Taylor, C. B. (2015). StudentBodies-eating disorders: A randomized controlled trial of a coached online intervention for subclinical eating disorders. Internet Interventions, 2(4), 419-428.;web;no;;yes;yes;Saekow_2015_msd_edeqwc_post_10_self-report_cbt_wl_NA_NA;0,864097452361028;0,259909983357521;;;;;;
269;Sanchez-Ortiz, 2011;cbt;wl;;;abstinence;zero ED behav;interview;zero eating disorder behaviours;12,0;post;;;;;;;;;;;;;;8,0;5,0;38,0;38,0;;;;;;;;;;;;;;;;;;1;1;1;1;low;Sánchez-Ortiz, V. C., Munro, C., Stahl, D., House, J., Startup, H., Treasure, J., ... & Schmidt, U. (2011). A randomized controlled trial of internet-based cognitive-behavioural therapy for bulimia nervosa or related disorders in a student population. Psychological medicine, 41(2), 407-417.;web;yes;bn;yes;yes;Sanchez-Ortiz_2011_abstinence_zeroEDbehav_post_12_interview_cbt_wl_NA_NA;0,308504273456931;0,343702326309077;0,470003629245736;0,521889280453845;8,0;5,0;38,0;38,0
270;Sanchez-Ortiz, 2011;cbt;wl;;;msd;hads-a;self-report;anxiety;12,0;post;7,8;2,5;36,0;11,0;4,3;31,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;1;1;low;Sánchez-Ortiz, V. C., Munro, C., Stahl, D., House, J., Startup, H., Treasure, J., ... & Schmidt, U. (2011). A randomized controlled trial of internet-based cognitive-behavioural therapy for bulimia nervosa or related disorders in a student population. Psychological medicine, 41(2), 407-417.;web;yes;bn;yes;yes;Sanchez-Ortiz_2011_msd_hads-a_post_12_self-report_cbt_wl_NA_NA;0,916918501503487;0,257794357138659;;;;;;
271;Sanchez-Ortiz, 2011;cbt;wl;;;msd;hads-d;self-report;depression;12,0;post;4,3;3,0;36,0;8,2;4,1;31,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;1;1;low;Sánchez-Ortiz, V. C., Munro, C., Stahl, D., House, J., Startup, H., Treasure, J., ... & Schmidt, U. (2011). A randomized controlled trial of internet-based cognitive-behavioural therapy for bulimia nervosa or related disorders in a student population. Psychological medicine, 41(2), 407-417.;web;yes;bn;yes;yes;Sanchez-Ortiz_2011_msd_hads-d_post_12_self-report_cbt_wl_NA_NA;1,08577542840725;0,262756679190933;;;;;;
272;Sanchez-Ortiz, 2011;cbt;wl;;;msd;ede r;interview;restraint;12,0;post;2,0;1,3;36,0;3,2;1,4;31,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;1;1;low;Sánchez-Ortiz, V. C., Munro, C., Stahl, D., House, J., Startup, H., Treasure, J., ... & Schmidt, U. (2011). A randomized controlled trial of internet-based cognitive-behavioural therapy for bulimia nervosa or related disorders in a student population. Psychological medicine, 41(2), 407-417.;web;yes;bn;yes;yes;Sanchez-Ortiz_2011_msd_eder_post_12_interview_cbt_wl_NA_NA;0,880499579685353;0,256822713971408;;;;;;
273;Sanchez-Ortiz, 2011;cbt;wl;;;msd;ede ec;interview;eating concerns;12,0;post;1,2;1,2;36,0;2,3;1,1;31,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;1;1;low;Sánchez-Ortiz, V. C., Munro, C., Stahl, D., House, J., Startup, H., Treasure, J., ... & Schmidt, U. (2011). A randomized controlled trial of internet-based cognitive-behavioural therapy for bulimia nervosa or related disorders in a student population. Psychological medicine, 41(2), 407-417.;web;yes;bn;yes;yes;Sanchez-Ortiz_2011_msd_edeec_post_12_interview_cbt_wl_NA_NA;0,94141262016728;0,258467844403162;;;;;;
274;Sanchez-Ortiz, 2011;cbt;wl;;;msd;ede;interview;ed psychopathology;12,0;post;2,0;1,1;36,0;3,3;1,0;31,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;1;1;low;Sánchez-Ortiz, V. C., Munro, C., Stahl, D., House, J., Startup, H., Treasure, J., ... & Schmidt, U. (2011). A randomized controlled trial of internet-based cognitive-behavioural therapy for bulimia nervosa or related disorders in a student population. Psychological medicine, 41(2), 407-417.;web;yes;bn;yes;yes;Sanchez-Ortiz_2011_msd_ede_post_12_interview_cbt_wl_NA_NA;1,21792617483473;0,267145170160556;;;;;;
275;Sanchez-Ortiz, 2011;cbt;wl;;;msd;ede obe;interview;obe frequency;12,0;post;7,7;12,9;36,0;12,7;12,3;31,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;1;1;low;Sánchez-Ortiz, V. C., Munro, C., Stahl, D., House, J., Startup, H., Treasure, J., ... & Schmidt, U. (2011). A randomized controlled trial of internet-based cognitive-behavioural therapy for bulimia nervosa or related disorders in a student population. Psychological medicine, 41(2), 407-417.;web;yes;bn;yes;yes;Sanchez-Ortiz_2011_msd_edeobe_post_12_interview_cbt_wl_NA_NA;0,391402042004484;0,247398554288468;;;;;;
276;Sanchez-Ortiz, 2011;cbt;wl;;;msd;ede purge;interview;purge;12,0;post;10,4;21,5;36,0;16,97;21,8;31,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;1;1;low;Sánchez-Ortiz, V. C., Munro, C., Stahl, D., House, J., Startup, H., Treasure, J., ... & Schmidt, U. (2011). A randomized controlled trial of internet-based cognitive-behavioural therapy for bulimia nervosa or related disorders in a student population. Psychological medicine, 41(2), 407-417.;web;yes;bn;yes;yes;Sanchez-Ortiz_2011_msd_edepurge_post_12_interview_cbt_wl_NA_NA;0,300101950508798;0,246421965866257;;;;;;
277;Sanchez-Ortiz, 2011;cbt;wl;;;msd;who;interview;quality of life;12,0;post;12,8;2,4;36,0;10,3;3,1;31,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;1;1;low;Sánchez-Ortiz, V. C., Munro, C., Stahl, D., House, J., Startup, H., Treasure, J., ... & Schmidt, U. (2011). A randomized controlled trial of internet-based cognitive-behavioural therapy for bulimia nervosa or related disorders in a student population. Psychological medicine, 41(2), 407-417.;web;yes;bn;yes;yes;Sanchez-Ortiz_2011_msd_who_post_12_interview_cbt_wl_NA_NA;0,900084262788123;0,257340788845817;;;;;;
278;Sanchez-Ortiz, 2011;cbt;wl;;;msd;ede sc;interview;shape concern;12,0;post;2,5;1,3;36,0;4,0;1,2;31,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;1;1;low;Sánchez-Ortiz, V. C., Munro, C., Stahl, D., House, J., Startup, H., Treasure, J., ... & Schmidt, U. (2011). A randomized controlled trial of internet-based cognitive-behavioural therapy for bulimia nervosa or related disorders in a student population. Psychological medicine, 41(2), 407-417.;web;yes;bn;yes;yes;Sanchez-Ortiz_2011_msd_edesc_post_12_interview_cbt_wl_NA_NA;1,1815285360951;0,265893638799743;;;;;;
